year_month,station_id,station_name,station_name_en,station_attribute,metric,value,source_file
2020-11-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,203.5,dy_Report_2020.xml
2020-12-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,9.5,dy_Report_2020.xml
2020-01-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,8.4,dy_Report_2020.xml
2020-02-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,7.1,dy_Report_2020.xml
2020-03-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,29.1,dy_Report_2020.xml
2020-04-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,45.1,dy_Report_2020.xml
2020-05-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,273.1,dy_Report_2020.xml
2020-06-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,51.6,dy_Report_2020.xml
2020-07-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,8.5,dy_Report_2020.xml
2020-08-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,225.5,dy_Report_2020.xml
2020-09-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,32.0,dy_Report_2020.xml
2020-10-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,,dy_Report_2020.xml
2020-11-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,24.5,dy_Report_2020.xml
2020-12-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,15.5,dy_Report_2020.xml
2020-01-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,27.5,dy_Report_2020.xml
2020-02-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,1.5,dy_Report_2020.xml
2020-03-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,29.5,dy_Report_2020.xml
2020-04-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,23.0,dy_Report_2020.xml
2020-05-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,470.5,dy_Report_2020.xml
2020-06-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,58.5,dy_Report_2020.xml
2020-07-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,141.0,dy_Report_2020.xml
2020-08-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,663.5,dy_Report_2020.xml
2020-09-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,56.3,dy_Report_2020.xml
2020-10-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,1.0,dy_Report_2020.xml
2020-11-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,52.0,dy_Report_2020.xml
2020-12-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,6.0,dy_Report_2020.xml
2020-01-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,23.0,dy_Report_2020.xml
2020-02-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,1.0,dy_Report_2020.xml
2020-03-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,40.5,dy_Report_2020.xml
2020-04-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,23.0,dy_Report_2020.xml
2020-05-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,445.0,dy_Report_2020.xml
2020-06-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,73.0,dy_Report_2020.xml
2020-07-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,161.5,dy_Report_2020.xml
2020-08-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,702.5,dy_Report_2020.xml
2020-09-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,61.5,dy_Report_2020.xml
2020-10-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,2.0,dy_Report_2020.xml
2020-11-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,65.0,dy_Report_2020.xml
2020-12-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,9.0,dy_Report_2020.xml
2020-01-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,26.5,dy_Report_2020.xml
2020-02-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,0.5,dy_Report_2020.xml
2020-03-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,29.0,dy_Report_2020.xml
2020-04-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,34.5,dy_Report_2020.xml
2020-05-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,748.0,dy_Report_2020.xml
2020-06-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,163.0,dy_Report_2020.xml
2020-07-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,146.5,dy_Report_2020.xml
2020-08-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,915.0,dy_Report_2020.xml
2020-09-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,27.5,dy_Report_2020.xml
2020-10-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,9.5,dy_Report_2020.xml
2020-11-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,55.0,dy_Report_2020.xml
2020-12-01,467440,高雄,KAOHSIUNG,署屬有人氣象站,Precipitation,7.5,dy_Report_2020.xml
2020-01-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,14.0,dy_Report_2020.xml
2020-02-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,10.0,dy_Report_2020.xml
2020-03-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,58.0,dy_Report_2020.xml
2020-04-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,37.0,dy_Report_2020.xml
2020-05-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,287.3,dy_Report_2020.xml
2020-06-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,124.3,dy_Report_2020.xml
2020-07-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,128.0,dy_Report_2020.xml
2020-08-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,262.2,dy_Report_2020.xml
2020-09-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,31.0,dy_Report_2020.xml
2020-10-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,1.5,dy_Report_2020.xml
2020-11-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,6.0,dy_Report_2020.xml
2020-12-01,467480,嘉義,CHIAYI,署屬有人氣象站,Precipitation,23.5,dy_Report_2020.xml
2020-01-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,20.0,dy_Report_2020.xml
2020-02-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,4.5,dy_Report_2020.xml
2020-03-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,55.0,dy_Report_2020.xml
2020-04-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,59.5,dy_Report_2020.xml
2020-05-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,306.5,dy_Report_2020.xml
2020-06-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,183.5,dy_Report_2020.xml
2020-07-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,93.5,dy_Report_2020.xml
2020-08-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,278.5,dy_Report_2020.xml
2020-09-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,74.0,dy_Report_2020.xml
2020-10-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,,dy_Report_2020.xml
2020-11-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,3.5,dy_Report_2020.xml
2020-12-01,467490,臺中,TAICHUNG,署屬有人氣象站,Precipitation,41.5,dy_Report_2020.xml
2020-01-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,38.2,dy_Report_2020.xml
2020-02-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,40.5,dy_Report_2020.xml
2020-03-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,136.5,dy_Report_2020.xml
2020-04-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,101.3,dy_Report_2020.xml
2020-05-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,726.9,dy_Report_2020.xml
2020-06-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,208.3,dy_Report_2020.xml
2020-07-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,377.0,dy_Report_2020.xml
2020-08-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,376.0,dy_Report_2020.xml
2020-09-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,155.5,dy_Report_2020.xml
2020-10-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,51.5,dy_Report_2020.xml
2020-11-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,36.0,dy_Report_2020.xml
2020-12-01,467530,阿里山,ALISHAN,署屬有人氣象站,Precipitation,81.0,dy_Report_2020.xml
2020-01-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,74.4,dy_Report_2020.xml
2020-02-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,109.1,dy_Report_2020.xml
2020-03-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,88.4,dy_Report_2020.xml
2020-04-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,46.5,dy_Report_2020.xml
2020-05-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,336.5,dy_Report_2020.xml
2020-06-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,74.8,dy_Report_2020.xml
2020-07-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,73.0,dy_Report_2020.xml
2020-08-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,379.0,dy_Report_2020.xml
2020-09-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,41.5,dy_Report_2020.xml
2020-10-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,102.0,dy_Report_2020.xml
2020-11-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,205.5,dy_Report_2020.xml
2020-12-01,467540,大武,DAWU,署屬有人氣象站,Precipitation,19.5,dy_Report_2020.xml
2020-01-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,7.7,dy_Report_2020.xml
2020-02-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,11.5,dy_Report_2020.xml
2020-03-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,89.0,dy_Report_2020.xml
2020-04-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,85.4,dy_Report_2020.xml
2020-05-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,609.5,dy_Report_2020.xml
2020-06-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,115.0,dy_Report_2020.xml
2020-07-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,198.0,dy_Report_2020.xml
2020-08-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,179.5,dy_Report_2020.xml
2020-09-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,155.5,dy_Report_2020.xml
2020-10-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,89.0,dy_Report_2020.xml
2020-11-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,114.5,dy_Report_2020.xml
2020-12-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,113.5,dy_Report_2020.xml
2020-01-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,36.0,dy_Report_2020.xml
2020-02-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,55.0,dy_Report_2020.xml
2020-03-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,105.0,dy_Report_2020.xml
2020-04-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,72.5,dy_Report_2020.xml
2020-05-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,353.2,dy_Report_2020.xml
2020-06-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,46.0,dy_Report_2020.xml
2020-07-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,0.7,dy_Report_2020.xml
2020-08-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,219.5,dy_Report_2020.xml
2020-09-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,80.5,dy_Report_2020.xml
2020-10-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,5.0,dy_Report_2020.xml
2020-11-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,7.5,dy_Report_2020.xml
2020-12-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,44.5,dy_Report_2020.xml
2020-01-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,57.2,dy_Report_2020.xml
2020-02-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,53.0,dy_Report_2020.xml
2020-03-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,12.0,dy_Report_2020.xml
2020-04-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,6.0,dy_Report_2020.xml
2020-05-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,220.8,dy_Report_2020.xml
2020-06-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,80.0,dy_Report_2020.xml
2020-07-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,246.5,dy_Report_2020.xml
2020-08-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,463.5,dy_Report_2020.xml
2020-09-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,69.5,dy_Report_2020.xml
2020-10-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,48.0,dy_Report_2020.xml
2020-11-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,180.0,dy_Report_2020.xml
2020-12-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,2.0,dy_Report_2020.xml
2020-01-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,66.1,dy_Report_2020.xml
2020-02-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,69.8,dy_Report_2020.xml
2020-03-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,128.3,dy_Report_2020.xml
2020-04-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,58.6,dy_Report_2020.xml
2020-05-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,194.4,dy_Report_2020.xml
2020-06-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,188.4,dy_Report_2020.xml
2020-07-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,104.0,dy_Report_2020.xml
2020-08-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,132.8,dy_Report_2020.xml
2020-09-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,7.8,dy_Report_2020.xml
2020-10-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,178.0,dy_Report_2020.xml
2020-11-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,326.6,dy_Report_2020.xml
2020-12-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,141.5,dy_Report_2020.xml
2020-01-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,198.4,dy_Report_2020.xml
2020-02-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,103.2,dy_Report_2020.xml
2020-03-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,268.2,dy_Report_2020.xml
2020-04-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,99.2,dy_Report_2020.xml
2020-05-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,211.4,dy_Report_2020.xml
2020-06-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,27.7,dy_Report_2020.xml
2020-07-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,172.5,dy_Report_2020.xml
2020-08-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,221.5,dy_Report_2020.xml
2020-09-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,191.5,dy_Report_2020.xml
2020-10-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,190.0,dy_Report_2020.xml
2020-11-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,235.5,dy_Report_2020.xml
2020-12-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,353.0,dy_Report_2020.xml
2020-01-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,11.5,dy_Report_2020.xml
2020-02-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,70.5,dy_Report_2020.xml
2020-03-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,90.0,dy_Report_2020.xml
2020-04-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,72.0,dy_Report_2020.xml
2020-05-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,508.0,dy_Report_2020.xml
2020-06-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,330.0,dy_Report_2020.xml
2020-07-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,239.0,dy_Report_2020.xml
2020-08-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,249.0,dy_Report_2020.xml
2020-09-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,81.0,dy_Report_2020.xml
2020-10-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,,dy_Report_2020.xml
2020-11-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,5.0,dy_Report_2020.xml
2020-12-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,51.0,dy_Report_2020.xml
2020-01-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,34.6,dy_Report_2020.xml
2020-02-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,32.2,dy_Report_2020.xml
2020-03-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,41.2,dy_Report_2020.xml
2020-04-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,48.2,dy_Report_2020.xml
2020-05-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,291.8,dy_Report_2020.xml
2020-06-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,78.8,dy_Report_2020.xml
2020-07-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,86.0,dy_Report_2020.xml
2020-08-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,190.5,dy_Report_2020.xml
2020-09-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,103.0,dy_Report_2020.xml
2020-10-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,94.0,dy_Report_2020.xml
2020-11-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,125.0,dy_Report_2020.xml
2020-12-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,12.0,dy_Report_2020.xml
2020-01-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,31.2,dy_Report_2020.xml
2020-02-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,90.6,dy_Report_2020.xml
2020-03-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,193.7,dy_Report_2020.xml
2020-04-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,41.2,dy_Report_2020.xml
2020-05-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,126.3,dy_Report_2020.xml
2020-06-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,76.1,dy_Report_2020.xml
2020-07-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,33.0,dy_Report_2020.xml
2020-08-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,32.5,dy_Report_2020.xml
2020-09-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,198.0,dy_Report_2020.xml
2020-10-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,0.5,dy_Report_2020.xml
2020-11-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,1.0,dy_Report_2020.xml
2020-12-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,28.0,dy_Report_2020.xml
2020-01-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,49.0,dy_Report_2020.xml
2020-02-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,56.0,dy_Report_2020.xml
2020-03-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,195.0,dy_Report_2020.xml
2020-04-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,72.5,dy_Report_2020.xml
2020-05-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,340.0,dy_Report_2020.xml
2020-06-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,91.0,dy_Report_2020.xml
2020-07-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,55.0,dy_Report_2020.xml
2020-08-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,333.0,dy_Report_2020.xml
2020-09-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,146.5,dy_Report_2020.xml
2020-10-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,25.0,dy_Report_2020.xml
2020-11-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,17.0,dy_Report_2020.xml
2020-12-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,98.5,dy_Report_2020.xml
2020-01-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,18.5,dy_Report_2020.xml
2020-02-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,0.5,dy_Report_2020.xml
2020-03-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,49.5,dy_Report_2020.xml
2020-04-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,38.0,dy_Report_2020.xml
2020-05-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,285.5,dy_Report_2020.xml
2020-06-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,37.0,dy_Report_2020.xml
2020-07-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,80.0,dy_Report_2020.xml
2020-08-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,210.5,dy_Report_2020.xml
2020-09-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,4.5,dy_Report_2020.xml
2020-10-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,0.5,dy_Report_2020.xml
2020-11-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,2.5,dy_Report_2020.xml
2020-12-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,25.5,dy_Report_2020.xml
2020-01-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,17.5,dy_Report_2020.xml
2020-02-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,0.0,dy_Report_2020.xml
2020-03-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,41.5,dy_Report_2020.xml
